example_id,head_label,layer_idx,head_idx,logitbaseline_wait_token,logitablated_wait_token,delta_ablated_minus_baseline
arithmetic_sum,L24H6,24,6,23.1875,25.125,1.9375
arithmetic_sum,L24H6,24,6,23.1875,25.125,1.9375
arithmetic_sum,L26H6,26,6,23.1875,24.328125,1.140625
arithmetic_sum,L26H6,26,6,23.1875,24.328125,1.140625
arithmetic_sum,L20H14,20,14,23.1875,24.109375,0.921875
arithmetic_sum,L20H14,20,14,23.1875,24.109375,0.921875
arithmetic_sum,L23H5,23,5,23.1875,23.9375,0.75
arithmetic_sum,L23H5,23,5,23.1875,23.9375,0.75
arithmetic_sum,L25H13,25,13,23.1875,23.859375,0.671875
arithmetic_sum,L25H13,25,13,23.1875,23.859375,0.671875
arithmetic_sum,L0H9,0,9,23.1875,23.84375,0.65625
arithmetic_sum,L0H9,0,9,23.1875,23.84375,0.65625
arithmetic_sum,L19H7,19,7,23.1875,23.828125,0.640625
arithmetic_sum,L19H7,19,7,23.1875,23.828125,0.640625
arithmetic_sum,L10H8,10,8,23.1875,23.78125,0.59375
arithmetic_sum,L10H8,10,8,23.1875,23.78125,0.59375
arithmetic_sum,L0H2,0,2,23.1875,23.765625,0.578125
arithmetic_sum,L0H2,0,2,23.1875,23.765625,0.578125
arithmetic_sum,L11H11,11,11,23.1875,23.6875,0.5
arithmetic_sum,L11H11,11,11,23.1875,23.6875,0.5
arithmetic_sum,L17H13,17,13,23.1875,23.671875,0.484375
arithmetic_sum,L17H13,17,13,23.1875,23.671875,0.484375
arithmetic_sum,L0H13,0,13,23.1875,23.640625,0.453125
arithmetic_sum,L0H13,0,13,23.1875,23.640625,0.453125
arithmetic_sum,L14H1,14,1,23.1875,23.640625,0.453125
arithmetic_sum,L14H1,14,1,23.1875,23.640625,0.453125
arithmetic_sum,L18H7,18,7,23.1875,23.640625,0.453125
arithmetic_sum,L18H7,18,7,23.1875,23.640625,0.453125
arithmetic_sum,L10H5,10,5,23.1875,23.625,0.4375
arithmetic_sum,L10H5,10,5,23.1875,23.625,0.4375
arithmetic_sum,L4H13,4,13,23.1875,23.609375,0.421875
arithmetic_sum,L4H13,4,13,23.1875,23.609375,0.421875
arithmetic_sum,L11H10,11,10,23.1875,23.59375,0.40625
arithmetic_sum,L11H10,11,10,23.1875,23.59375,0.40625
arithmetic_sum,L15H3,15,3,23.1875,23.59375,0.40625
arithmetic_sum,L15H3,15,3,23.1875,23.59375,0.40625
arithmetic_sum,L26H5,26,5,23.1875,23.59375,0.40625
arithmetic_sum,L26H5,26,5,23.1875,23.59375,0.40625
arithmetic_sum,L17H6,17,6,23.1875,23.578125,0.390625
arithmetic_sum,L17H6,17,6,23.1875,23.578125,0.390625
arithmetic_sum,L9H10,9,10,23.1875,23.578125,0.390625
arithmetic_sum,L9H10,9,10,23.1875,23.578125,0.390625
arithmetic_sum,L12H10,12,10,23.1875,23.546875,0.359375
arithmetic_sum,L12H10,12,10,23.1875,23.546875,0.359375
arithmetic_sum,L18H15,18,15,23.1875,23.546875,0.359375
arithmetic_sum,L18H15,18,15,23.1875,23.546875,0.359375
arithmetic_sum,L5H0,5,0,23.1875,23.546875,0.359375
arithmetic_sum,L5H0,5,0,23.1875,23.546875,0.359375
arithmetic_sum,L22H7,22,7,23.1875,23.53125,0.34375
arithmetic_sum,L22H7,22,7,23.1875,23.53125,0.34375
arithmetic_sum,L17H14,17,14,23.1875,23.515625,0.328125
arithmetic_sum,L17H14,17,14,23.1875,23.515625,0.328125
arithmetic_sum,L7H13,7,13,23.1875,23.515625,0.328125
arithmetic_sum,L7H13,7,13,23.1875,23.515625,0.328125
arithmetic_sum,L10H10,10,10,23.1875,23.5,0.3125
arithmetic_sum,L10H10,10,10,23.1875,23.5,0.3125
arithmetic_sum,L26H3,26,3,23.1875,23.5,0.3125
arithmetic_sum,L26H3,26,3,23.1875,23.5,0.3125
arithmetic_sum,L27H15,27,15,23.1875,23.5,0.3125
arithmetic_sum,L27H15,27,15,23.1875,23.5,0.3125
arithmetic_sum,L18H13,18,13,23.1875,23.484375,0.296875
arithmetic_sum,L18H13,18,13,23.1875,23.484375,0.296875
arithmetic_sum,L24H2,24,2,23.1875,23.484375,0.296875
arithmetic_sum,L24H2,24,2,23.1875,23.484375,0.296875
arithmetic_sum,L2H1,2,1,23.1875,23.46875,0.28125
arithmetic_sum,L2H1,2,1,23.1875,23.46875,0.28125
arithmetic_sum,L13H6,13,6,23.1875,23.453125,0.265625
arithmetic_sum,L13H6,13,6,23.1875,23.453125,0.265625
arithmetic_sum,L26H2,26,2,23.1875,23.453125,0.265625
arithmetic_sum,L26H2,26,2,23.1875,23.453125,0.265625
arithmetic_sum,L8H2,8,2,23.1875,23.453125,0.265625
arithmetic_sum,L8H2,8,2,23.1875,23.453125,0.265625
arithmetic_sum,L0H8,0,8,23.1875,23.4375,0.25
arithmetic_sum,L0H8,0,8,23.1875,23.4375,0.25
arithmetic_sum,L1H14,1,14,23.1875,23.4375,0.25
arithmetic_sum,L1H14,1,14,23.1875,23.4375,0.25
arithmetic_sum,L5H1,5,1,23.1875,23.4375,0.25
arithmetic_sum,L5H1,5,1,23.1875,23.4375,0.25
arithmetic_sum,L7H8,7,8,23.1875,23.4375,0.25
arithmetic_sum,L7H8,7,8,23.1875,23.4375,0.25
arithmetic_sum,L12H11,12,11,23.1875,23.421875,0.234375
arithmetic_sum,L12H11,12,11,23.1875,23.421875,0.234375
arithmetic_sum,L20H1,20,1,23.1875,23.421875,0.234375
arithmetic_sum,L20H1,20,1,23.1875,23.421875,0.234375
arithmetic_sum,L21H14,21,14,23.1875,23.421875,0.234375
arithmetic_sum,L21H14,21,14,23.1875,23.421875,0.234375
arithmetic_sum,L0H7,0,7,23.1875,23.40625,0.21875
arithmetic_sum,L0H7,0,7,23.1875,23.40625,0.21875
arithmetic_sum,L12H7,12,7,23.1875,23.40625,0.21875
arithmetic_sum,L12H7,12,7,23.1875,23.40625,0.21875
arithmetic_sum,L13H14,13,14,23.1875,23.40625,0.21875
arithmetic_sum,L13H14,13,14,23.1875,23.40625,0.21875
arithmetic_sum,L17H3,17,3,23.1875,23.40625,0.21875
arithmetic_sum,L17H3,17,3,23.1875,23.40625,0.21875
arithmetic_sum,L2H11,2,11,23.1875,23.40625,0.21875
arithmetic_sum,L2H11,2,11,23.1875,23.40625,0.21875
arithmetic_sum,L7H1,7,1,23.1875,23.40625,0.21875
